CustomerID,Age,Gender,EmploymentStatus,Income,CreditHistory,LoanID,LoanAmount,InterestRate,LoanTerm,PaymentHistory,Default,Year,DefaultRate
371,22,Male,Employed,50121,Excellent,471,18948,5.2,36 months,On-time,No,2020,0.48484848484848486
372,39,Female,Student,31218,Good,472,22151,4.4,24 months,On-time,No,2022,0.47486694263749263
373,43,Female,Student,91591,Poor,473,7438,7.3,36 months,Defaulted,Yes,2021,0.49143532191376255
374,52,Female,Unemployed,54722,Limited,474,15382,8.2,48 months,On-time,Yes,2021,0.49143532191376255
375,43,Male,Employed,69431,Limited,475,19663,10.0,48 months,On-time,No,2021,0.49143532191376255
376,30,Female,Student,71543,Limited,476,19069,6.2,36 months,On-time,Yes,2020,0.48484848484848486
377,27,Male,Employed,62000,Limited,477,13819,9.4,36 months,Defaulted,No,2020,0.48484848484848486
378,55,Female,Unemployed,91975,Limited,478,21760,6.3,24 months,On-time,No,2021,0.49143532191376255
379,57,Male,Student,50921,Excellent,479,17078,8.1,24 months,Missed,No,2021,0.49143532191376255
380,59,Male,Unemployed,50614,Good,480,21473,7.6,48 months,On-time,No,2022,0.47486694263749263
381,39,Male,Employed,81189,Excellent,481,16047,4.3,36 months,Missed,Yes,2021,0.49143532191376255
382,54,Female,Unemployed,37601,Poor,482,14257,4.5,48 months,On-time,No,2022,0.47486694263749263
383,44,Male,Unemployed,91543,Good,483,27450,4.1,36 months,Missed,Yes,2021,0.49143532191376255
384,54,Female,Employed,40514,Good,484,18805,6.2,48 months,On-time,Yes,2021,0.49143532191376255
385,44,Female,Unemployed,87612,Good,485,21212,8.5,48 months,Missed,Yes,2021,0.49143532191376255
386,48,Female,Employed,36292,Good,486,15296,5.0,48 months,Missed,No,2022,0.47486694263749263
387,37,Female,Student,51510,Limited,487,26959,7.6,36 months,On-time,No,2022,0.47486694263749263
388,37,Female,Employed,48000,Poor,488,19570,5.7,24 months,Defaulted,Yes,2022,0.47486694263749263
389,21,Male,Employed,50383,Good,489,7655,8.8,24 months,On-time,No,2020,0.48484848484848486
390,54,Female,Student,31785,Good,490,19727,8.8,36 months,Defaulted,No,2020,0.48484848484848486
391,35,Female,Employed,60910,Limited,491,22899,8.7,24 months,Defaulted,No,2021,0.49143532191376255
392,60,Female,Student,59028,Excellent,492,8017,7.1,48 months,Defaulted,No,2022,0.47486694263749263
393,55,Female,Student,44855,Excellent,493,19142,5.7,36 months,Defaulted,No,2022,0.47486694263749263
394,52,Female,Employed,44281,Excellent,494,29195,8.9,36 months,Defaulted,Yes,2021,0.49143532191376255
395,23,Male,Unemployed,24841,Poor,495,12343,5.1,24 months,Defaulted,No,2021,0.49143532191376255
396,52,Male,Unemployed,80155,Excellent,496,17339,5.7,24 months,On-time,No,2021,0.49143532191376255
397,33,Female,Student,46918,Good,497,6573,5.1,48 months,Missed,Yes,2021,0.49143532191376255
398,40,Male,Unemployed,76313,Limited,498,10597,8.0,36 months,Missed,No,2022,0.47486694263749263
399,39,Male,Unemployed,37443,Limited,499,8926,8.1,24 months,On-time,Yes,2020,0.48484848484848486
400,27,Female,Employed,52250,Excellent,500,15244,7.9,36 months,On-time,Yes,2022,0.47486694263749263
401,26,Male,Student,21922,Limited,501,8796,6.5,48 months,On-time,No,2020,0.48484848484848486
402,22,Female,Student,51976,Good,502,13823,4.6,48 months,Defaulted,Yes,2021,0.49143532191376255
403,36,Male,Employed,31991,Excellent,503,15053,9.5,48 months,Defaulted,Yes,2020,0.48484848484848486
404,52,Male,Unemployed,73744,Good,504,22616,7.0,36 months,Missed,No,2022,0.47486694263749263
405,31,Male,Student,42733,Poor,505,23648,6.4,36 months,On-time,Yes,2022,0.47486694263749263
406,41,Female,Unemployed,22473,Good,506,23431,7.5,36 months,Missed,No,2022,0.47486694263749263
407,41,Male,Student,28108,Good,507,5535,5.2,36 months,Missed,Yes,2022,0.47486694263749263
408,49,Male,Student,48715,Good,508,20701,4.8,36 months,Defaulted,No,2022,0.47486694263749263
409,57,Female,Student,52210,Good,509,12884,6.4,48 months,Defaulted,Yes,2022,0.47486694263749263
410,57,Female,Student,57317,Poor,510,16725,5.4,48 months,Missed,No,2021,0.49143532191376255
411,64,Male,Unemployed,85516,Excellent,511,11881,5.5,48 months,Defaulted,No,2020,0.48484848484848486
412,27,Female,Unemployed,53362,Good,512,18017,9.4,24 months,Defaulted,Yes,2021,0.49143532191376255
413,46,Male,Unemployed,74604,Excellent,513,28762,7.2,48 months,Defaulted,Yes,2020,0.48484848484848486
414,46,Male,Unemployed,24889,Limited,514,24481,6.9,36 months,Missed,No,2020,0.48484848484848486
415,53,Female,Employed,93748,Good,515,14467,8.1,48 months,Missed,Yes,2020,0.48484848484848486
416,40,Female,Student,51971,Good,516,8073,9.7,24 months,Missed,Yes,2022,0.47486694263749263
417,49,Female,Student,70551,Limited,517,20963,4.7,24 months,On-time,Yes,2022,0.47486694263749263
418,52,Male,Student,23201,Excellent,518,6025,9.0,24 months,Missed,No,2022,0.47486694263749263
419,47,Female,Employed,57958,Poor,519,7051,7.5,24 months,Defaulted,No,2020,0.48484848484848486
420,52,Male,Unemployed,99251,Good,520,8621,4.9,24 months,Missed,No,2020,0.48484848484848486
421,24,Female,Student,25681,Limited,521,25947,5.8,36 months,On-time,Yes,2020,0.48484848484848486
422,38,Male,Unemployed,66870,Limited,522,19405,6.9,48 months,Defaulted,Yes,2021,0.49143532191376255
423,23,Female,Unemployed,87203,Good,523,29776,8.1,36 months,Missed,Yes,2022,0.47486694263749263
424,54,Male,Employed,48152,Excellent,524,9403,5.5,36 months,Missed,No,2022,0.47486694263749263
425,36,Female,Employed,70061,Excellent,525,8323,7.2,24 months,Defaulted,No,2022,0.47486694263749263
426,63,Male,Unemployed,77619,Good,526,24742,8.1,48 months,Missed,No,2021,0.49143532191376255
427,47,Female,Student,78235,Limited,527,27525,6.7,48 months,On-time,No,2021,0.49143532191376255
428,49,Female,Student,93740,Good,528,10017,9.2,48 months,Defaulted,Yes,2021,0.49143532191376255
429,48,Male,Employed,57890,Poor,529,11435,9.2,24 months,Missed,Yes,2020,0.48484848484848486
430,25,Female,Employed,81401,Poor,530,28705,6.8,36 months,Defaulted,Yes,2021,0.49143532191376255
431,54,Male,Employed,31217,Excellent,531,24355,9.8,48 months,Missed,No,2020,0.48484848484848486
432,60,Male,Employed,68351,Poor,532,20492,4.5,36 months,Missed,Yes,2020,0.48484848484848486
433,56,Female,Employed,53741,Limited,533,18170,4.0,48 months,Defaulted,Yes,2022,0.47486694263749263
434,43,Male,Employed,40654,Poor,534,24729,6.3,48 months,Missed,No,2022,0.47486694263749263
435,48,Female,Employed,81314,Good,535,10816,7.6,48 months,Missed,No,2021,0.49143532191376255
436,50,Female,Student,21408,Limited,536,9604,7.8,48 months,Defaulted,Yes,2020,0.48484848484848486
437,54,Male,Employed,62903,Excellent,537,8424,6.9,24 months,Missed,No,2020,0.48484848484848486
438,52,Female,Employed,21218,Excellent,538,25484,4.7,24 months,Missed,Yes,2020,0.48484848484848486
439,40,Male,Student,70572,Poor,539,19628,5.0,36 months,Defaulted,Yes,2022,0.47486694263749263
440,51,Male,Student,78798,Excellent,540,29935,9.1,24 months,On-time,No,2022,0.47486694263749263
441,42,Female,Unemployed,50105,Good,541,16861,9.2,48 months,On-time,No,2022,0.47486694263749263
442,52,Female,Employed,89634,Limited,542,17501,8.0,36 months,On-time,Yes,2022,0.47486694263749263
443,22,Male,Employed,85063,Good,543,24861,8.0,36 months,On-time,No,2022,0.47486694263749263
444,37,Male,Employed,27619,Good,544,28566,7.6,36 months,On-time,No,2022,0.47486694263749263
445,44,Female,Employed,31939,Good,545,28824,5.2,48 months,On-time,Yes,2021,0.49143532191376255
446,61,Female,Unemployed,38226,Good,546,26042,6.6,48 months,Defaulted,Yes,2021,0.49143532191376255
447,50,Female,Student,45322,Limited,547,7812,8.2,36 months,Defaulted,Yes,2021,0.49143532191376255
448,22,Female,Student,78215,Limited,548,5044,7.2,24 months,Defaulted,No,2021,0.49143532191376255
449,59,Male,Employed,36878,Good,549,22017,4.1,48 months,Missed,No,2020,0.48484848484848486
450,43,Female,Employed,26560,Good,550,14402,9.7,48 months,On-time,No,2022,0.47486694263749263
451,51,Male,Employed,58278,Excellent,551,28188,9.1,24 months,On-time,Yes,2022,0.47486694263749263
452,41,Male,Unemployed,56212,Excellent,552,24152,5.6,36 months,Defaulted,No,2021,0.49143532191376255
453,42,Female,Unemployed,93079,Limited,553,13785,7.7,24 months,Missed,Yes,2020,0.48484848484848486
454,21,Male,Student,43946,Excellent,554,29259,9.5,48 months,Missed,No,2021,0.49143532191376255
455,46,Female,Employed,51740,Limited,555,19581,4.6,36 months,Defaulted,Yes,2022,0.47486694263749263
456,61,Male,Employed,27253,Limited,556,6926,7.0,36 months,On-time,No,2021,0.49143532191376255
457,21,Female,Employed,99311,Poor,557,5856,6.7,24 months,Missed,Yes,2020,0.48484848484848486
458,45,Male,Employed,52813,Limited,558,10988,6.5,48 months,On-time,Yes,2022,0.47486694263749263
459,36,Male,Unemployed,84331,Excellent,559,13743,9.0,48 months,Missed,Yes,2020,0.48484848484848486
460,59,Female,Student,47632,Poor,560,29231,6.3,36 months,On-time,Yes,2021,0.49143532191376255
461,52,Female,Student,68365,Excellent,561,9138,4.4,48 months,Missed,No,2022,0.47486694263749263
462,28,Male,Unemployed,87593,Limited,562,16080,4.4,36 months,On-time,No,2020,0.48484848484848486
463,62,Male,Employed,53431,Limited,563,21082,4.3,36 months,On-time,No,2020,0.48484848484848486
464,58,Female,Student,57436,Good,564,25658,6.5,36 months,On-time,No,2020,0.48484848484848486
465,48,Male,Student,38413,Limited,565,19870,8.3,48 months,Defaulted,No,2022,0.47486694263749263
466,61,Female,Unemployed,58485,Poor,566,5606,5.2,24 months,On-time,Yes,2022,0.47486694263749263
467,45,Male,Employed,88232,Limited,567,13863,7.9,36 months,On-time,No,2021,0.49143532191376255
468,54,Female,Student,36101,Good,568,10022,8.1,24 months,Missed,No,2021,0.49143532191376255
469,44,Male,Employed,28831,Limited,569,21400,5.5,24 months,Missed,Yes,2022,0.47486694263749263
470,43,Female,Student,71897,Limited,570,27118,7.6,24 months,Defaulted,No,2020,0.48484848484848486
471,32,Female,Unemployed,25004,Limited,571,24257,8.1,24 months,Missed,No,2022,0.47486694263749263
472,26,Male,Employed,65924,Good,572,29149,6.8,24 months,On-time,No,2022,0.47486694263749263
473,55,Female,Unemployed,41509,Excellent,573,10149,6.0,36 months,Defaulted,Yes,2022,0.47486694263749263
474,64,Male,Student,57170,Limited,574,10311,7.7,48 months,Defaulted,Yes,2022,0.47486694263749263
475,39,Female,Unemployed,63555,Poor,575,7484,9.9,24 months,Defaulted,No,2021,0.49143532191376255
476,20,Female,Unemployed,34662,Good,576,27706,6.6,48 months,On-time,Yes,2021,0.49143532191376255
477,27,Female,Unemployed,85930,Poor,577,20012,6.4,48 months,On-time,No,2020,0.48484848484848486
478,35,Male,Student,67403,Limited,578,20833,6.8,36 months,Missed,Yes,2022,0.47486694263749263
479,33,Female,Employed,56365,Good,579,28161,4.5,24 months,Missed,Yes,2022,0.47486694263749263
480,31,Male,Unemployed,82188,Limited,580,24589,7.3,48 months,Missed,No,2021,0.49143532191376255
481,42,Female,Employed,96060,Poor,581,16041,6.0,48 months,Defaulted,Yes,2021,0.49143532191376255
482,34,Male,Student,46673,Good,582,25791,4.7,24 months,On-time,No,2022,0.47486694263749263
483,47,Male,Employed,83471,Excellent,583,8807,6.8,36 months,Missed,Yes,2021,0.49143532191376255
484,53,Male,Unemployed,37156,Excellent,584,8173,4.0,36 months,On-time,No,2022,0.47486694263749263
485,21,Female,Unemployed,77287,Excellent,585,22857,6.4,24 months,Defaulted,Yes,2020,0.48484848484848486
486,51,Male,Unemployed,21645,Limited,586,19212,4.6,48 months,On-time,No,2020,0.48484848484848486
487,42,Female,Unemployed,79076,Good,587,24722,4.1,36 months,On-time,No,2020,0.48484848484848486
488,41,Male,Unemployed,95351,Poor,588,15199,8.9,36 months,Defaulted,No,2022,0.47486694263749263
489,44,Male,Unemployed,70151,Poor,589,25941,9.5,48 months,Missed,No,2021,0.49143532191376255
490,41,Male,Student,87384,Limited,590,7412,5.2,48 months,On-time,Yes,2020,0.48484848484848486
491,41,Male,Student,53541,Limited,591,21093,7.2,48 months,On-time,No,2022,0.47486694263749263
492,61,Female,Student,92847,Poor,592,23535,5.7,48 months,Defaulted,Yes,2020,0.48484848484848486
493,25,Male,Employed,70955,Good,593,8182,7.0,24 months,On-time,Yes,2020,0.48484848484848486
494,34,Male,Employed,29290,Limited,594,29546,6.6,48 months,On-time,No,2021,0.49143532191376255
495,62,Female,Student,78942,Good,595,25948,5.6,36 months,On-time,No,2022,0.47486694263749263
496,56,Male,Employed,50143,Poor,596,6014,8.2,48 months,Defaulted,No,2021,0.49143532191376255
497,52,Male,Employed,44509,Good,597,22988,4.8,48 months,On-time,No,2021,0.49143532191376255
498,27,Male,Unemployed,56741,Excellent,598,22253,4.3,24 months,Defaulted,Yes,2021,0.49143532191376255
499,63,Male,Unemployed,46898,Poor,599,11913,8.6,24 months,Missed,No,2020,0.48484848484848486
500,63,Female,Employed,82948,Excellent,600,7727,8.0,48 months,On-time,No,2020,0.48484848484848486
501,24,Female,Employed,81768,Poor,601,7852,7.0,24 months,Defaulted,No,2020,0.48484848484848486
502,58,Male,Student,63262,Excellent,602,14077,6.8,24 months,Defaulted,No,2022,0.47486694263749263
503,23,Female,Employed,25506,Good,603,23992,7.0,24 months,On-time,Yes,2021,0.49143532191376255
504,25,Female,Unemployed,40605,Poor,604,6273,6.6,24 months,Defaulted,Yes,2020,0.48484848484848486
505,64,Male,Employed,98590,Poor,605,12649,6.4,48 months,Missed,Yes,2021,0.49143532191376255
506,51,Female,Student,48231,Excellent,606,6955,7.0,24 months,Missed,No,2021,0.49143532191376255
507,49,Male,Unemployed,99397,Good,607,13778,7.2,24 months,Missed,Yes,2021,0.49143532191376255
508,54,Female,Unemployed,97123,Poor,608,29776,8.2,36 months,Missed,No,2021,0.49143532191376255
509,59,Female,Unemployed,33515,Limited,609,9549,8.3,48 months,Defaulted,Yes,2021,0.49143532191376255
510,35,Female,Unemployed,58622,Excellent,610,20863,6.3,24 months,Defaulted,No,2020,0.48484848484848486
511,32,Male,Employed,36600,Poor,611,16809,6.5,36 months,Missed,Yes,2022,0.47486694263749263
512,61,Female,Student,47892,Good,612,13302,6.2,24 months,Missed,No,2022,0.47486694263749263
513,49,Male,Employed,89310,Good,613,13100,7.2,48 months,Missed,No,2022,0.47486694263749263
514,38,Male,Employed,41801,Good,614,7911,6.7,36 months,Missed,Yes,2022,0.47486694263749263
515,36,Female,Unemployed,57695,Good,615,17091,9.3,36 months,Missed,No,2021,0.49143532191376255
516,38,Male,Student,48853,Excellent,616,14099,8.2,48 months,Defaulted,Yes,2020,0.48484848484848486
517,47,Female,Unemployed,24429,Poor,617,27252,9.4,36 months,Missed,Yes,2020,0.48484848484848486
518,45,Male,Employed,24606,Excellent,618,10663,8.3,36 months,Missed,Yes,2021,0.49143532191376255
519,56,Male,Employed,24478,Excellent,619,16881,9.8,24 months,On-time,No,2021,0.49143532191376255
520,45,Female,Unemployed,60134,Good,620,19368,7.8,36 months,Defaulted,Yes,2020,0.48484848484848486
521,42,Female,Employed,89963,Limited,621,21938,9.8,48 months,Missed,No,2020,0.48484848484848486
522,28,Female,Employed,90897,Good,622,13298,4.9,24 months,Defaulted,No,2022,0.47486694263749263
523,31,Female,Unemployed,45475,Limited,623,8336,4.3,36 months,On-time,Yes,2022,0.47486694263749263
524,20,Male,Employed,86177,Excellent,624,11369,7.5,24 months,On-time,Yes,2022,0.47486694263749263
525,20,Male,Student,41730,Good,625,7534,9.9,48 months,Missed,No,2020,0.48484848484848486
526,53,Male,Unemployed,41113,Good,626,7226,6.5,36 months,Missed,No,2022,0.47486694263749263
527,51,Female,Student,40011,Excellent,627,24677,5.3,48 months,Missed,Yes,2020,0.48484848484848486
528,44,Male,Employed,75746,Good,628,14585,7.1,48 months,Missed,No,2020,0.48484848484848486
529,59,Female,Employed,62853,Poor,629,5166,7.9,36 months,On-time,No,2021,0.49143532191376255
530,64,Male,Unemployed,56818,Limited,630,15902,5.9,36 months,Defaulted,No,2020,0.48484848484848486
531,20,Female,Employed,57321,Limited,631,8624,8.3,24 months,Missed,Yes,2021,0.49143532191376255
532,35,Male,Unemployed,41309,Limited,632,23731,9.9,48 months,Defaulted,Yes,2021,0.49143532191376255
533,58,Male,Unemployed,38688,Good,633,22788,9.4,36 months,Missed,Yes,2020,0.48484848484848486
534,24,Female,Unemployed,48176,Poor,634,27562,5.7,48 months,Missed,No,2020,0.48484848484848486
535,41,Male,Unemployed,88879,Good,635,14717,6.0,36 months,On-time,Yes,2022,0.47486694263749263
536,48,Female,Unemployed,87592,Limited,636,17601,6.2,48 months,Missed,Yes,2020,0.48484848484848486
537,22,Male,Student,29416,Good,637,18103,6.4,24 months,Missed,No,2022,0.47486694263749263
538,31,Male,Unemployed,59994,Limited,638,18030,4.6,48 months,Missed,Yes,2022,0.47486694263749263
539,45,Female,Student,86422,Excellent,639,7774,8.6,36 months,On-time,Yes,2020,0.48484848484848486
540,35,Female,Employed,28584,Limited,640,14017,6.2,24 months,Defaulted,Yes,2022,0.47486694263749263
541,56,Male,Unemployed,38830,Excellent,641,15150,9.3,24 months,On-time,No,2021,0.49143532191376255
542,41,Male,Employed,97066,Excellent,642,8739,9.6,36 months,Missed,No,2021,0.49143532191376255
543,48,Male,Unemployed,23591,Excellent,643,19911,4.1,24 months,Missed,Yes,2020,0.48484848484848486
544,33,Male,Student,41395,Limited,644,29402,9.9,48 months,Missed,No,2020,0.48484848484848486
545,47,Male,Student,74182,Poor,645,9464,8.3,48 months,Defaulted,Yes,2020,0.48484848484848486
546,24,Male,Student,36738,Limited,646,29125,7.1,36 months,Defaulted,Yes,2021,0.49143532191376255
547,49,Female,Employed,22631,Good,647,17381,6.3,48 months,Missed,Yes,2022,0.47486694263749263
548,24,Female,Unemployed,37905,Good,648,29020,7.1,36 months,Missed,Yes,2021,0.49143532191376255
549,31,Female,Employed,39056,Poor,649,29404,5.9,24 months,Defaulted,No,2022,0.47486694263749263
550,35,Male,Student,55447,Poor,650,18746,7.7,48 months,On-time,Yes,2022,0.47486694263749263
551,45,Male,Employed,74418,Poor,651,28672,4.6,36 months,On-time,No,2020,0.48484848484848486
552,45,Male,Student,57190,Excellent,652,9094,7.7,48 months,Defaulted,No,2020,0.48484848484848486
553,40,Female,Student,46014,Poor,653,7930,5.7,24 months,Defaulted,Yes,2020,0.48484848484848486
554,58,Female,Student,92999,Poor,654,5763,4.1,24 months,Missed,Yes,2021,0.49143532191376255
555,55,Male,Unemployed,70278,Poor,655,16552,7.3,48 months,Defaulted,Yes,2021,0.49143532191376255
556,52,Male,Unemployed,21780,Limited,656,8450,7.5,24 months,Defaulted,Yes,2021,0.49143532191376255
557,49,Female,Student,79258,Good,657,24779,6.6,36 months,Missed,No,2020,0.48484848484848486
558,56,Female,Employed,62192,Good,658,25103,4.4,48 months,Defaulted,No,2020,0.48484848484848486
559,42,Female,Employed,79300,Poor,659,26185,9.4,48 months,Missed,No,2022,0.47486694263749263
560,29,Male,Unemployed,63923,Good,660,29796,7.7,24 months,On-time,No,2022,0.47486694263749263
561,24,Male,Student,22395,Limited,661,19102,4.7,36 months,On-time,Yes,2020,0.48484848484848486
562,55,Male,Employed,35779,Good,662,6861,7.1,48 months,On-time,Yes,2021,0.49143532191376255
563,53,Female,Student,91028,Excellent,663,15806,7.0,48 months,Missed,No,2020,0.48484848484848486
